NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,NPI Deactivation Reason Code,NPI Deactivation Date,NPI Reactivation Date,Healthcare Provider Taxonomy Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Primary Taxonomy Switch_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Primary Taxonomy Switch_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Primary Taxonomy Switch_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Primary Taxonomy Switch_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Primary Taxonomy Switch_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Primary Taxonomy Switch_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Primary Taxonomy Switch_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Primary Taxonomy Switch_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Primary Taxonomy Switch_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Primary Taxonomy Switch_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Primary Taxonomy Switch_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Primary Taxonomy Switch_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Primary Taxonomy Switch_14,Healthcare Provider Taxonomy Code_15,Healthcare Provider Primary Taxonomy Switch_15
1023298049,2,"OCOTILLO PHARMACY, INC.",1501 OCOTILLO DR STE B,EL CENTRO,CA,922434217,7603527100,,,,332B00000X,N,335E00000X,N,332BP3500X,N,332BX2000X,Y,,,,,,,,,,,,,,,,,,,,,,
1912238114,2,URBAN TWIST,130 E 8TH ST # B,HANFORD,CA,932303934,5595879545,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003139866,2,WES SPHAR PEDORTHIC SERVICE,C/O 2682 LA RINCONADA PLACE,REDDING,CA,960023708,5302249420,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346577160,2,"HARA ORTHOTICS AND PROSTHETICS,INC",1343 W. VALENCIA DR.,FULLERTON,CA,92833,7145251035,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508855776,2,GLOBAL PROSTHETICS & ORTHOTICS,2021 W FLORENCE AVE,LOS ANGELES,CA,90047,3235654093,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831370931,2,P V O HEALTH CARE,367 ERVILLA ST,POMONA,CA,917673022,9096297615,,,,1744P3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1265602254,2,"MICHAEL A. AVAKIAN, D.P.M.",2544 E WASHINGTON BLVD,PASADENA,CA,911071452,6263984069,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1669546545,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,4659 LAS POSITAS RD,LIVERMORE,CA,945518860,9253715043,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1114091097,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,2251 WEST GRANTLINE ROAD,TRACY,CA,95376,2098327407,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1467580423,2,MISS STEVENS FOR LINGERIE,2235 S SEPULVEDA BLVD,LOS ANGELES,CA,900641811,3102787987,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043384191,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,1660 SAN PABLO AVE,PINOLE,CA,945642077,5107240400,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1417261579,2,LEGACY MEDICAL EQUIPMENT,3310 CHURN CREEK RD STE A,REDDING,CA,960022502,5302411500,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932196847,2,CORDELIA KNOTT WELLNESS FOUNDATION,230 S MAIN ST,ORANGE,CA,928683851,7145415563,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861707416,2,"BACKJOY ORTHOTICS, LLC",25852 MC BEAN PARKWAY,VALENCIA,CA,913552004,3109287751,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659476349,2,MARC RHEINGOLD,2375 TORRANCE BLVD,TORRANCE,CA,905012541,3103202110,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891863007,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",24 ANTELOPE BLVD,RED BLUFF,CA,960802807,5305281795,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1730274903,2,SIMISOLA PHARMACY INC,11011 CRENSHAW BLVD,INGLEWOOD,CA,903036330,3106776522,,,,332B00000X,N,335E00000X,N,333600000X,N,3336C0003X,Y,,,,,,,,,,,,,,,,,,,,,,
1851463038,2,"ANGEL MEDICAL SUPPLY, INC.",604 W MISSION BLVD,POMONA,CA,917661535,9096203940,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1083855373,2,"JTS MANAGEMENT, INC.",25809 BUSINESS CENTER DR,REDLANDS,CA,923744513,9097993900,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568557478,2,RGP ORTHOPEDIC APPLIANCE CO INC,6147 UNIVERSITY AVE,SAN DIEGO,CA,92115,6195823871,,,,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497089023,2,"OK MEDICAL EQUIPMENTS AND SUPPLY, LLC",1626 CENTINELA AVE,INGLEWOOD,CA,903021047,3237475307,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1588746887,2,DESERT PROSTHETICS & ORTHOTICS,68860 PEREZ RD STE G,CATHEDRAL CITY,CA,922347248,7607704620,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992008387,2,"CAROL LEWIS STOLPE, BCO, LLC",435 N BEDFORD DR,BEVERLY HILLS,CA,902104321,3102718801,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497055073,2,JUAN ANTONIO MENDOZA,205 CHURCH AVE,CHULA VISTA,CA,919102702,6194258189,,,,261Q00000X,N,261QA0900X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1588967962,2,DESERT PROSTHETICS & ORTHOTICS GROUP,81709 DR CARREON BLVD,INDIO,CA,922015509,7607704620,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518980515,2,"CENTER FOR INDEPENDENT REHABILITATIVE SERVICES, INC",430 40TH STREET,OAKLAND,CA,946092522,5106539834,,,,225000000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1245534510,2,"AESTHETIC PROSTHETICS, INC.",1095 N ALLEN AVE,PASADENA,CA,911043204,6263450050,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568617868,2,ORANGE COAST PROSTHETICS INC.,2324 N BATAVIA ST,ORANGE,CA,928652019,7146372788,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831421742,2,FOLSOM MEDICAL SUPPLY LLC,422 E BIDWELL ST,FOLSOM,CA,956303117,9162938897,,,,332BD1200X,N,332BP3500X,N,332BX2000X,N,332H00000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,
1538466644,2,"PRECISION ORTHOTICS & PROSTHETICS, INC",15586 7TH STREET,VICTORVILLE,CA,923953224,7602417774,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154621720,2,JUAN ANTONIO MENDOZA,6190 FAIRMOUNT AVE,SAN DIEGO,CA,921203428,6192855040,,,,261Q00000X,N,261QA0900X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1982903720,2,"JACKRABBIT SHOES AND ORTHOTICS, INC.",4576 E 2ND ST,BENICIA,CA,945101046,7077511630,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598701427,2,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES INC,937 COFFEE RD,MODESTO,CA,953554240,2095491000,,,,225000000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1871808295,2,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES,3215 N CALIFORNIA ST STE 1,STOCKTON,CA,952043433,2099424166,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962665802,2,SMART PROSTHETICS ORTHOTICS INC,1407 N VERMONT AVE,LOS ANGELES,CA,900276023,3236621100,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679566517,2,PHARMKEE INC.,15051 W WHITESBRIDGE AVE,KERMAN,CA,936301013,5598469397,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1407178536,2,"TOUCH LIFE CENTER-GLENDALE, LLC",450 N BRAND BLVD,GLENDALE,CA,912032347,8182916268,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780915744,2,LOS ANGELES ORTHOPEDIC GROUP INC,5257 PARAMOUNT BLVD,LAKEWOOD,CA,907122121,5626330809,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487945739,2,RUTHIVA LLC,10601 TIERRASANTA BLVD,SAN DIEGO,CA,921242616,6192414616,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407902471,2,TAM T TRAN,696 E SANTA CLARA ST,SAN JOSE,CA,951121911,4089930382,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932101250,2,NEXT STEP A WOMANS BOUTIQUE LLC,15400 NATIONAL AVE,LOS GATOS,CA,950322433,4083588433,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922099159,2,L.I.C PROSTHETICS AND ORTHOTICS,321 E CENTER ST,ANAHEIM,CA,928053263,7145630056,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780978726,2,ENES INC,1221 DIVISADERO ST,SAN FRANCISCO,CA,941153910,4157754000,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063710986,2,"M & M MEDICAL SUPPLIES, INC.",11 SAINT FRANCIS SQ,DALY CITY,CA,940154014,6507581320,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1538163878,2,ORTHOPROS INC,2021 SANTA MONICA BLVD,SANTA MONICA,CA,904042208,3108287485,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659668796,2,HANGER PROSTHETICS & ORTHOTICS WEST,1480 S HARBOR BLVD,LA HABRA,CA,906317534,7148711480,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1528346806,2,FEELING BEAUTIFUL AGAIN,1916 NEW JERSEY STREET,FAIRFIELD,CA,94533,7073998511,,,,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184689085,2,J&K ORTHOPEDICS INC,320 E BONITA AVENUE,POMONA,CA,91767,9096211180,,,,224P00000X,N,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1245378074,2,"PROSTHETICS ETC., INC.",1700 E LINCOLN AVE,ANAHEIM,CA,928054323,7145029354,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952581563,2,TIMOTHY D. BULGARELLI,44404 16TH ST W,LANCASTER,CA,935342839,6619747037,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437388089,2,"TAGG INDUSTRIES, INC",23210 DEL LAGO DR,LAGUNA HILLS,CA,926531308,9497709029,,,,332BN1400X,N,332BX2000X,N,332BP3500X,N,3336M0002X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,
1750596995,2,"ORTHOVANTAGE, INC",27 BROOKLINE,ALISO VIEJO,CA,926561461,9494434414,,,,332B00000X,N,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1619251576,2,DESERT PROSTHETICS & ORTHOTICS GROUP,57402 TWENTYNINE PALMS HWY,YUCCA VALLEY,CA,92284,7607704620,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457641094,2,"VIVIANO CUSTOM SHOE COMPANY, INC.",6279 VARIEL AVE STE C,WOODLAND HILLS,CA,913672590,8182928250,,,,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1821373275,2,HANGER PROSTHETICS & ORTHOTICS WEST,1073 ROSS AVE,EL CENTRO,CA,922434371,7603360703,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1508142530,2,"SUMMIT MEDICAL SUPPLY, LLC",8362 REDWOOD AVE,FONTANA,CA,923358058,9513141771,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962722322,2,REMEDY MEDICAL SUPPLY,3717 E THOUSAND OAKS BLVD,WESTLAKE VILLAGE,CA,913623607,8052671858,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1891916367,2,KIMBO MEDICAL DISTRIBUTOR,407 N AVALON BLVD,WILMINGTON,CA,907445803,3108349574,,,,332B00000X,N,332BX2000X,N,335E00000X,N,332BP3500X,Y,,,,,,,,,,,,,,,,,,,,,,
1447415930,2,CAREMEDICS ORTHOTICS & PROSTHETICS INC,421 N BROOKHURST ST,ANAHEIM,CA,928015637,7149567998,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760467385,2,LERMAN AND SON INC,654 AERICK ST,INGLEWOOD,CA,903011903,3106776183,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629080700,2,ANAHIT GRIGORYAN,4448 EAGLE ROCK BLVD STE A,LOS ANGELES,CA,900413512,3232575535,,,,332B00000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1881648467,2,"HEMET PROSTHETIC & ORTHOTIC GROUP, INC.",1133 E FLORIDA AVE,HEMET,CA,925434512,9517664297,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932365673,2,"HEMET PROSTHETIC & ORTHOTIC GROUP, INC.",41785 ENTERPRISE CIR S,TEMECULA,CA,925909804,9512969677,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023188943,2,JENNINGS ORTHOPEDIC INC,10683 MAGNOLIA AVE,RIVERSIDE,CA,925051893,9513522029,,,,222Z00000X,N,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1023302015,2,BALDWIN ORTHOTICS & PROSTHETICS INC,24475 SUNNYMEAD BLVD,MORENO VALLEY,CA,925539313,9518247850,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790963668,2,GERALD D BOWMAN,16430 VENTURA BLVD,ENCINO,CA,914362115,8186002560,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487683942,2,MEDICAL SUPPLY DEPOT,4846 FLORENCE AVE,BELL,CA,902014317,3237736522,,,,3336C0003X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1598038614,2,AMERICAN ORTHOTICS & PROSTHETICS,1666 MEDICAL CENTER DR,SAN BERNARDINO,CA,924111260,9094739308,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487928123,2,INNOVATIVE FEDERAL OPERATIONS GROUP,640 E VISTA WAY,VISTA,CA,920845535,7605364144,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1750506713,2,"INHOUS ORTHOPEDICS, INC.",15571 BROOKHURST ST,WESTMINSTER,CA,926837554,7148399026,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518233402,2,PAUL H. TUREK DC CHIROPRACTIC INC,27725 SANTA MARGARITA PKWY,MISSION VIEJO,CA,926916704,9498378009,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1578839189,2,"BROSS AND ASSOCIATES, LLC",450 N BRAND BLVD,GLENDALE,CA,912032347,8185211112,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326040502,2,AVASCO MEDICAL SUPPLY INC.,690 EAST LOS ANGELES AVE.,SIMI VALLEY,CA,930657503,8055225333,,,,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1518033505,2,LONG BEACH ARTIFICIAL LIMB CO INC,2268 LONG BEACH BLVD,LONG BEACH,CA,908064417,5624265531,,,,261QA0900X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1497748818,2,SWISS BALANCE INC,1260 15TH ST,SANTA MONICA,CA,904041135,3104589648,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720126824,2,"CAPSTONE ORTHOPEDIC, INC.",7015 N CHESTNUT AVE,FRESNO,CA,937200349,5592980321,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760749675,2,"CAPSTONE ORTHOPEDIC, INC.",1010 WATER ST,SANTA CRUZ,CA,950621559,8314210007,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326113580,2,SPINAL REHABILITATION MEDICAL GROUP INC,1441 BROADWAY,SANTA MONICA,CA,904042711,3103932225,,,,111N00000X,N,208100000X,N,332B00000X,N,335E00000X,N,225100000X,Y,,,,,,,,,,,,,,,,,,,,
1962555938,2,KINGDOM MEDICAL SUPPLY INC,3900 GEARY BLVD,SAN FRANCISCO,CA,941183261,4157510628,,,,332BC3200X,N,332BP3500X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1235405861,2,D DANZ & SONS INC,2155 W MARCH LANE,STOCKTON,CA,952076420,2094776352,,,,335E00000X,N,156FX1700X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1043576820,2,D DANZ & SONS INC,2116 24TH STREET,BAKERSFIELD,CA,933013750,6613226553,,,,335E00000X,N,156FX1700X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1033475819,2,D DANZ & SONS INC,1930 MONTEREY STREET,SAN LUIS OBISPO,CA,934012616,5592521770,,,,335E00000X,N,156FX1700X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1205192085,2,D DANZ & SONS INC,450 SUTTER STREET,SAN FRANCISCO,CA,941084206,4153923080,,,,335E00000X,N,156FX1700X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1609135029,2,M&G CUSTOM SHOES AND ORTHOTICS LLC,2950 BUSKIRK AVE,WALNUT CREEK,CA,945977779,9253051855,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902076987,2,M&G CUSTOM SHOES AND ORTHOTICS LLC,1504 A ST,ANTIOCH,CA,945092333,9253051855,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154681674,2,"EMPOWERED INTIMATES, INC.",1338 W WINTON AVE,HAYWARD,CA,945451408,5107825745,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336446004,2,"MEDICAL DYNAMICS ENTERPRISES, INC.",613 MARTIN AVE,ROHNERT PARK,CA,949282035,7075888850,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1669680856,2,"BENTON MEDICAL EQUIPMENT, INC.",2601 GARCIA AVE,MOUNTAIN VIEW,CA,940431111,6506251000,,,,332BC3200X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1962722983,2,JAY MUKKER DPM INC,7210 N MILBURN AVE,FRESNO,CA,937220022,5592245101,,,,332BC3200X,N,335E00000X,N,332B00000X,N,213ES0103X,Y,,,,,,,,,,,,,,,,,,,,,,
1811259856,2,"SAN DIEGO DENTAL SLEEP THERAPY, LLC",8530 LA MESA BLVD,LA MESA,CA,919420966,6194600714,,,,332BC3200X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1447473244,2,FRANK JAVIER LOPEZ,11731 STERLING AVE,RIVERSIDE,CA,925034958,9513529203,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346225968,2,LERMAN AND SON ORTHOTICS AND PROSTHETICS INC,8710 WILSHIRE BLVD,BEVERLY HILLS,CA,902112702,3106592290,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447515531,2,"JAMES W DRYDEN, CPO, INC.",10711 RIVERSIDE DR,NORTH HOLLYWOOD,CA,916022312,8187531316,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295769289,2,"SEQUOIA PROSTHETICS & ORTHOTICS, INC.",5435 W HILLSDALE AVE,VISALIA,CA,932915156,5597341060,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205847126,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",1073 ROSS AVE,EL CENTRO,CA,922434371,7603360703,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1013148238,2,PED NEGOTIUM INC.,1220 PIONEER ST STE F,BREA,CA,928213712,6572293079,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1346432325,2,"M & M HOME HEALTH, INC.",5207 W SUNSET BLVD,LOS ANGELES,CA,900275709,3236618004,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326398751,2,DESERT PROSTHETICS & ORTHOTICS INC.,81709 DR. CARREON BLVD.,INDIO,CA,922015509,7603428200,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093072118,2,RUTH MALDONADO,10220 HOLE AVE.,RIVERSIDE,CA,925033438,9513529200,,,,332B00000X,N,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1265783302,2,WIGGIN OUT SALONS,2400 W COAST HWY,NEWPORT BEACH,CA,926634700,9496469447,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952301640,2,"BREAKEY PROSTHETICS, INC.",820 MALONE RD,SAN JOSE,CA,951252639,4087230883,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205187218,2,APEX PROSTHETICS INSTITUTE OF SAN DIEGO,3585 5TH AVE,SAN DIEGO,CA,921035081,6195015383,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275885824,2,VITALIS ORTHOPEDICS,7618 WOODMAN AVE,PANORAMA CITY,CA,914026534,8185303161,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952439796,2,NORTH BAY PROSTHETICS AND ORTHOTICS LLC,450 CHADBOURNE RD,FAIRFIELD,CA,945349612,7074255028,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104856806,2,"AMERICAN ORTHOTICS & PROSTHETICS, LLC.",3714 TIBBETTS ST,RIVERSIDE,CA,925062661,9513676702,,,,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1699952515,2,"RALPH P. HOYAL, DPM",1041 4TH ST,SANTA ROSA,CA,954044329,7075462107,,,,213E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1538174016,2,ARA KELEKIAN DPM INC,515 W BEVERLY BLVD,MONTEBELLO,CA,906403665,3233460996,,,,332B00000X,N,335E00000X,N,213ES0103X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1386838449,2,ARA KELEKIAN DPM INC,4314 W VICTORY BLVD,BURBANK,CA,915051334,8188480535,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1245292358,2,FCMS CORPORATION,1751 N LOMBARD STREET,OXNARD,CA,93030,8054850331,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1306861232,2,"KOLMAN PROSTHETICS ORTHOTICS,INC.",7633 GREENLEAF AVE,WHITTIER,CA,906021626,5626980988,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801133194,2,SHOES & THINGS,323 N D ST,PORTERVILLE,CA,932573629,5597823472,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134219413,2,"HOWARD ORTHOPEDICS, INC",3065 RICHMOND PKWY,RICHMOND,CA,948065719,5102221282,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629137526,2,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES INC,1745 KETTLEMAN LANE,LODI,CA,952429287,2093331148,,,,225000000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1053312652,2,"D DANZ & SONS, INC.",6741 N WILLOW AVE,FRESNO,CA,937105955,5592521770,,,,335E00000X,N,156FX1700X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1205176914,2,"REBOUND MEDICAL SOLUTIONS, INC.",1011 CASS ST STE 112,MONTEREY,CA,939404542,8313752300,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1720093115,2,HANDS ON PROSTHETICS INC,7921 PROFESSIONAL CIR,HUNTINGTON BEACH,CA,926481901,7148478751,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104173053,2,MOBILE PROSTHETICS AND ORTHOTICS LLC,33374 DOWE AVE,UNION CITY,CA,945872034,5102826898,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437593514,2,ALEX'S COMFORT SHOES,5333 SUNRISE BLVD,FAIR OAKS,CA,956283539,9166423015,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043559677,2,RESTORE ORTHOTICS AND PROSTHETICS,2147 COURT ST,REDDING,CA,960012531,5306054292,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336456193,2,"QUALITY CARE PROSTHETICS & ORTHOTICS, INC.",1665 W KATELLA AVE,ANAHEIM,CA,928023021,7146439206,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164600722,2,DONALD WAYNE KLUGE JR,11306 MOUNTAIN VIEW AVE STE B,LOMA LINDA,CA,923543832,9094789081,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558708446,2,SIMA ENTERPRISES INC,1190 S BASCOM AVE,SAN JOSE,CA,951283545,4082794247,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780728550,2,"O & P IN MOTION, INC.",18913 SHERMAN WAY,RESEDA,CA,913352604,8188811785,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003150210,2,ELITE BIOMECHANICAL DESIGN,1100 GARDEN HWY,YUBA CITY,CA,959917592,5306736913,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962421784,2,JOSEPH JONES ALEXANDER,660 E REGENT ST,INGLEWOOD,CA,903011415,3106749179,,,,261QA0900X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
